race_id,furlong_times,corner1_order,corner2_order,corner3_order,corner4_order,pace_up_pos,bias_1corner,bias_2corner,bias_backstr,bias_3corner,bias_4corner,bias_straight,race_comment
202102010409,"12.7,10.7,11.6,12.7,12.7,12.4,12.5,12.5,12.1,12.7,,,,,,,,","8(2,13)12(1,4)10(6,14)9(5,7,11)-3","8(2,13)12(1,4)14,10(9,6)7(5,11)-3","(*8,13)(2,12)(1,4,6)(10,14,7,3)(9,11)5","(8,*13)(2,12)(4,6)(1,3)(10,14)(9,7)11,5",0.0,222,222,222,222,42222,44222,全面的に蹄跡残り始め、雨も影響し結構渋って時計掛かる状況。比較的横並びで揃ったスタート。内から押してポールトゥウィンが先頭になりそうだったが、かなり押してホウオウビクトリーが１コーナーで強引に交わして出る。序盤は隊列縦長だったが、徐々に後続も差を詰めてくる。好位勢がみな追っ付けて進むが、４コーナーでほとんど馬群が一団。直線入口でアインゲーブングが先頭、そこにすぐさま並びかけるプレミアエンブレム。その外から渋太く伸びたブルームスベリー、最内を突いて伸びるペルソナデザイン。最後にもう一伸びできたのは
202102010410,"6.8,11.0,11.4,12.2,12.6,12.4,12.3,12.0,12.6,,,,,,,,,","3-7(1,2)(5,9,8)-4=6","3,7,2(1,8)9,5,4-6","3,7,2,9,8(5,4)-6=1","3(7,2)-(9,4)(5,8)-6=1",0.0,222,222,222,222,22222,22222,徐々に内ラチ沿いは乾きかけもまだ全体に脚抜きの良い、速い時計が出る馬場。バラついたスタート。サッとレッドエランドールが行き脚ついて楽に先頭に立ち、２番手にグリニッジシチーが続く。序盤は隊列縦長、バラバラの追走。後続が追走に苦しむ中、先頭のレッドエランドールは終始良い手応え。４コーナーで外から進出するシハーブ。直線に向いてこの２頭が一騎打ち、シハーブが絶好の手応えで追ってビシッと伸び、楽にレッドエランドールを交わした。レッドエランドールは３着以下を離した２着、グリニッジシチーが３着に残った。
202102010411,"12.3,12.1,12.4,12.1,12.0,12.0,12.0,11.6,12.1,,,,,,,,,","15,16(2,12)7(4,14)(11,8)13(5,9)10(1,6,3)","15,16(2,12)7(4,14)11,8,13,5(1,9)(6,10)3","(*15,16)(2,12,13)(7,8)(14,5,9)(4,11)1(6,10)3","(16,13,*8,5)(15,14)(2,7)1(4,11,12,9)6,10,3",0.0,222,222,222,222,42222,44222,全面的に蹄跡残り始め、雨も影響し結構渋って時計掛かる状況。比較的揃ったスタート。内のアールクインダムがやや優勢も、８枠の２頭が行き脚を利かせて１コーナーで抜け出す。ハナを切ったのはトゥザフロンティア。２番手にドゥーカ。序盤はややバラけていた隊列も、向正面後半に一気に縮んでくる。離れた後方集団にいたボンオムトゥック、サクラトゥジュールが３コーナーで馬群の外を捲って進出し、４コーナー出口で完全に捲りきる。外を回った馬の追い比べとなり、満を持して伸びたモンブランテソーロにサクラトゥジュールが渋太く抵抗
202102010412,"12.0,10.9,11.1,11.6,11.6,12.1,,,,,,,,,,,,",,,"(*4,13)(2,5,6)-11(1,7)3(9,10)8,12","(*4,13)2(5,6)11,7,1,9,3(8,10)12",0.0,,,222,222,42222,44222,全面的に蹄跡残り始め、雨も影響し結構渋って時計掛かる状況。少しバラついたスタート。内で態勢有利のスカーレットスカイがほぼ持ったまま先手を奪ったが、外からノクターンノーツが行き脚を利かせて併走。２頭が後続を引っ張る展開。ノクターンノーツが内を避けつつ粘り込みを図るが、外から差してくる馬の勢いがいい。ゴールドチャリスが真っ先に先頭を捉えて抜け出した。続いてミニオンペールも渋太く外から迫り、ゴール手前でノクターンノーツを交わし２番手に浮上。３着にノクターンノーツ。
202103010401,",,,,,,,,,,,,,,,,,","(*9,5)4-(8,2)-(6,3)7,1-13-11=10-12","(*9,5)-4,2(8,3)-6-7,1(13,11)=(10,12)","5(9,2,3)11,6=8(4,1)=7(13,12)=10","3,2,11(5,6)=9=8-1,12-4-13,7=10",,,,,,,,馬場全体に内ラチ側３頭分にだいぶ蹄跡増えて荒れてきた。バラついたスタート。好スタートを決めたニシノカリウドが真っ先に最初の障害を飛越するが、すぐにマイネルバッカーノが追い、襷を過ぎてマイネルバッカーノが先頭に替わる。同時にヨコスカダンディーが併走。２頭で後続を一旦リードする。２周目向正面で後続が一気に詰めてきて、３コーナーで先頭の２頭を交わしてブルーガーディアンが先頭。食い下がるシェーンクラート、外で構えるコトブキゲート。直線入口でブルーガーディアンが完全に抜けきって、最後の障害後はさらに広げた
202103010402,"7.0,11.0,11.6,12.5,12.6,12.5,12.7,12.7,13.1,,,,,,,,,","13,6(1,7)(5,14)(4,8,12)(11,10)9-15,2-3","13,6(1,7)(5,14)-(4,8)12,11,10,9-15-2=3","(*13,6)(1,7)(5,14)(4,8)11-9-12,15-10=2-3","13,6(1,7)-(4,5)8,11-(14,15)9=12-10-(2,3)",0.0,122,122,122,122,11222,11222,脚抜き良い馬場。Ｈペース消耗戦。軽い馬場で内有利。結局Ｈペースを追走できる馬が限られ、前に行った馬の順番が入れ替わった程度。勝ち馬こそ上がりも反応できたが、他は流れ込みが精一杯だった。
202103010403,"12.1,10.9,11.3,12.1,11.9,12.7,,,,,,,,,,,,",,,"(*8,16)(3,11)5(2,9,10,14)(6,12)(7,15)4,13,1","(*8,16)11(3,10)14,2(5,12)6(9,7,15)4,13-1",0.0,,,411,443,44133,44133,荒れ馬場でも内有利。時計の掛かる馬場でＨペース消耗戦。内目を立ち回ってきた馬が上位を占め、外を回った差し馬は不発。上位はルートに加え、時計が掛かったことも好走要因。
202103010404,"9.5,10.9,11.2,12.0,12.1,12.6,,,,,,,,,,,,",,,"10,13(2,14)-9,7,12(11,16)(4,5)3(1,8)-15=6","(*10,13)(2,14)-9,7-(11,12)(4,16)-(3,5)-(1,8)=15=6",0.0,,,122,122,11222,11222,脚抜き良い馬場で時計勝負。ここは前に行った２頭のスピードが上。直線も後続を離してのマッチレースだったが、最後に勝ち馬が逃げ馬を捕まえた。３着以下は時計対応できず。
202103010405,"12.8,11.8,12.1,13.7,14.0,13.0,11.7,12.3,11.7,12.3,,,,,,,,","(*3,4)7(2,6)11(1,10)-(5,9)8","3,4(2,7)(6,11)1(5,10,9)-8","(*3,4,7)-(6,11)-(1,10)(2,9,5)8","(*6,3)(4,7)-(1,11)5(9,10)-8-2",5.0,111,111,411,443,44133,44133,荒れ馬場でも内有利。スローも相まってかなり時計を要した決着。１列目で先導していた馬が４コーナーで内を避けて回ったが、そこを突いて抜けたのか勝ち馬。２着馬もロスなく回ってきた。外回しは単純にロス。上位も含め、重い馬場では体力的にまだ厳しいメンバーという印象。
202103010406,"12.6,11.3,11.7,12.2,12.1,12.6,,,,,,,,,,,,",,,"(*3,7)6,1,8(5,11)-2-(4,9)=10","(*3,7)(1,6)(5,8)-11-2=4=(10,9)",0.0,,,411,443,44133,44133,荒れ馬場でも内有利。スローとはいえ時計遅い決着。スローの割には反応できている馬が少なく、４着以下は伸びも甘い。さすがに低レベル戦の評価になる。
202103010407,"12.6,10.9,11.8,12.5,12.5,12.1,12.3,12.5,11.9,,,,,,,,,","7(11,14)(6,10)16(2,12)3(4,5,8)13,1(9,15)","7-11(6,14)10(2,16)(3,12)8(4,5)13,1,15,9","7,11(6,14,16)10(2,3,12)(4,8)(5,13)(9,1,15)","(*7,11)16(6,10)(2,14,3)(4,12)(8,13)(9,15)(5,1)",1.0,411,411,441,443,54133,44133,荒れ馬場でも内有利。Ｍペースで３コーナーからの進出もあり、４コーナーでは馬群凝縮。追い込み決着なのは展開だが、それでも、内が開くのを待ってからでも、内を立ち回った馬が上位。３着馬だけが外から伸びたが、状況を考慮すれば評価できる内容。
202103010408,"7.0,10.9,12.1,12.7,12.6,12.5,12.6,13.0,13.1,,,,,,,,,","5,4(9,7)11,13,1-(8,14)-(3,10)12(2,6)","5,7,4-(11,9)(1,13)-(8,14)-10,3,12(2,6)","(*5,7,4)9(11,1,13)(8,14)(12,6)(10,2)3","(5,*7)4(1,13)(14,9)11(8,12)(10,6)(3,2)",0.0,122,122,122,122,11222,11222,時計平凡消耗戦。馬場の割には時計も上がりも掛かった。勝ち馬も含め、決め手は全馬物足りなさが残る。内目を立ち回れた馬の方が上位に来ていたが、３着馬は外を回したロスの分。
202103010409,"12.6,11.1,12.3,13.0,12.4,11.8,12.1,11.9,12.4,,,,,,,,,","14(1,8)3-5,4,2(6,12)13,7,9,10,11","14,8(1,3)-(5,4)(2,12)6(7,13)9-(11,10)","14(8,3)(1,9)-(5,4)6(2,12)(7,13)11,10","14(1,8,3,9)5(7,2,4,6)(11,13)(12,10)",5.0,411,411,441,443,54433,44433,荒れ馬場でも内有利。一時的に非常に激しい降雨。Ｍペース持久戦。勝ち馬は有利な内からロス無く抜けた一方、２着馬は早々に外から進出し外を回るロスが響いた格好。３着以下は離され、ルートに依らず、スピードで劣った感。激しい雨の影響がある馬もいたかもしれない。
202103010410,"6.8,10.8,11.6,13.0,12.3,12.0,12.6,12.7,12.4,,,,,,,,,","5,6-7(8,15)9(2,10)-12,4,14,11(1,13)=3","5(6,9)8(7,15)2,10(4,12)-(1,14)(11,13)=3","5,6(8,7,9,15)(2,12)(4,13)(1,10)(14,11)=3","5(6,15)(8,7)12,9(1,2,13)(4,11)-10-(14,3)",5.0,122,122,122,122,11222,11222,脚抜き良い馬場。後半５Ｆロングスパート戦。２コーナー過ぎから後続も追い付き、先行馬は息を入れにくかったか。後方から長く脚を使えた馬が１、２着。展開が向いた面もある。
202103010411,"12.4,11.7,11.7,12.6,12.4,12.3,12.0,12.1,12.2,12.8,,,,,,,,","2,4-5(1,7)(6,10)14(8,9)(11,16)3(12,13)15","2,4-5,1,7(6,10)(9,14)8,16(3,11,13)12,15","(*2,4)5(1,7,10)14(6,9)(8,11,16,13)(3,15)12","(*2,4)5(1,7)(10,14)6(3,8,9,13)(11,16)15-12",0.0,411,411,443,443,54433,44433,荒れ馬場でも内有利。スロー気味で前残り決着。内が有利な馬場もあり、差し馬勢にとっては馬場も展開も向かないという二重苦。５着馬だけは外からでも来たが、他はロスなく回って来れた馬が上位を占めた。
202103010412,"9.5,10.8,11.1,11.7,11.9,12.8,,,,,,,,,,,,",,,"(*11,16)14(1,2,7,13)(4,15)10,3(5,12)9-8-6","(*11,16)(1,2,14)13(4,7,15)(3,10)12,5,9-8-6",0.0,,,122,122,11222,11222,脚抜き良い馬場で、Ｈペースでも前残り決着。先行して止まらなかった馬が上位に粘り込む形。差し馬勢は時計対応できないような脚色。得意の形を主張した勝ち馬が自分の競馬をできた分。
202110030401,"12.3,10.8,11.5,12.0,12.0,,,,,,,,,,,,,",,,"(*5,6)8,2,1(4,9,7)3","5(2,6,8)-1(3,4,7)9",0.0,,,222,222,22222,22222,ダートは乾ききらず稍重で脚抜きの良い状態。落ち着いた頭数での２歳未勝利戦で人気は非常に割れる。二脚でケイティソルジャーが先手を取り、掛り加減に追い掛けたギンノカミカザリとハナ併走。出ムチ入れて好位に取り付いたケルンコンサートが４角で並び掛け直線はケルンコンサートとケイティソルジャーのマッチレース。好位内を巧く立ち回ったカフジペンタゴンが３着も前とは５馬身差。
202110030402,"12.3,11.3,12.3,12.1,11.6,11.7,11.7,11.2,11.6,,,,,,,,,","5,8,15(3,7)14(1,12)(2,4)13(9,16)10,11-6","5,8(3,15)7,14(1,12)(2,4)(9,13)-16,10,11-6","(*5,8)(3,15)(7,14)(12,4)(1,2,16)13(9,11)10=6","5(3,8,15)7(12,14)(4,11)(1,2,13)16(10,9)=6",5.0,111,111,111,111,11111,11111,芝は良馬場。開催２週目で馬場状態は良好。フルゲートでの３歳未勝利戦で人気は上位４頭に。二脚で先手を取ったメイショウシンタケは後続を引き付けて淡々とした流れで逃げて直線は後続を突き放して快勝。人気のヘアケイリーは好位の内で逃馬見ながらも直線は逆に突放される。中団追走から４角で外に出したリオンジャックが渋太く伸びて３着は確保。人気の一角のメイプルリズムはスタートで躓き後方からになり追い上げられず。
202110030403,"7.0,10.7,11.3,12.3,12.3,12.3,13.1,13.4,12.8,,,,,,,,,","(*10,14)-(7,9)(6,13)-5-2,8(3,12)-16-15-4,1-11","10,14-(7,9)(6,13)-5-2,8(3,12)16,15-(4,1)-11","10,14-9(7,6)5-13(3,2)-(12,16)8,15=1=11=4","10,14(9,6)(7,5)2,3,13,12,15,16,8=1=11=4",1.0,222,222,222,222,22222,22222,晴れ間も見えてダートは徐々に乾きはじめるも稍重は変らず。フルゲートでの３歳未勝利戦。ダートで連続２着のエルモドーロが抜けた人気に。レースでは中団の前から３角過ぎから動き長く脚使って押し切る。道中は馬群後方にいたメイショウピスカリも長く脚を使って食い下がる。
202110030404,"12.5,11.0,11.7,12.3,12.9,13.2,13.5,12.4,12.2,11.7,11.4,11.5,12.0,,,,,","1,3(9,14)4,5,2,7(8,10)15-6,11,13,16,12","1,3-9,14,4,5,2(10,7)(8,15)(11,6,16)(12,13)","1(9,14,16)3(4,5,7)(15,6)2(10,11)8,13-12","(1,14,*16)(9,5,7)4,6(2,15)(8,11,13)-10-(3,12)",6.0,111,111,111,111,11111,11111,芝は良馬場。開催２週目で馬場状態は良好。フルゲートでの３歳未勝利の長距離戦。上位人気は割れ加減。内からヒロシゲサファイアが先手を取って淡々とした流れ。３角手前でトラウンシュタインが外から動きペースアップ。勝ったレッドエタニティは自分のペースに徹して直線勝負で差し切る。先に動いたトラウンシュタインは４角先頭も直線は甘くなる。終ってみれば上位人気での決着。
202110030405,"12.9,12.2,13.2,12.4,12.3,12.0,11.9,11.6,11.2,,,,,,,,,","7,8,3,6(1,5)2,4","7,8-(3,6)(1,5)-2,4","7,8(3,6)5(1,4)2","(*7,8)6(3,5)(1,2,4)",6.0,111,111,111,111,11111,11111,開催２週目で馬場状態は良好。少頭数での２歳新馬戦。１０００Ｍの通過が６３．０秒とユッタリとした流れ。人気のグランディアは先行集団見ながらもコーナーでの加速が鈍く、先に抜け出したピースオブエイトとの差が詰まらず。上位人気馬での決着。
202110030406,"12.4,11.2,11.3,11.5,11.1,12.0,,,,,,,,,,,,",,,"(*2,3)(1,4)(5,6,8)-7","(2,*3)1(5,4)-6-8-7",0.0,,,111,111,11111,11111,開催２週目で馬場状態は良好。少頭数での牝馬限定２歳新馬戦で人気は３頭に集中。テイエムスパーダが好発から内にアンジーニョに行かせて番手追走。４角並び掛け内のアンジーニョに抵抗されるもアタマ差凌ぎ切る。前の２頭を見ながらパウダリースノーは直線脚色同じで３着まで。人気馬での決着。
