jockey_code,register_del_flag,register_del_date,jockey_name,jockey_kana,jockey_name_short,area_code,area_name,birthday,first_ride_year,apprentice_class,stable_code,jockey_comment,comment_date,year_leading,year_turf_wr,year_special_w,last_leading,last_turf_wr,last_special_w,data_date,year_turf_1st,year_turf_2nd,year_turf_3rd,year_turf_out,year_dirt_1st,year_dirt_2nd,year_dirt_3rd,year_dirt_out,last_turf_1st,last_turf_2nd,last_turf_3rd,last_turf_out,last_dirt_1st,last_dirt_2nd,last_dirt_3rd,last_dirt_out,total_turf_1st,total_turf_2nd,total_turf_3rd,total_turf_out,total_dirt_1st,total_dirt_2nd,total_dirt_3rd,total_dirt_out
10615,0,00000000,川端海翼,カワバタ　カイト,川端海,2,,20030918,2022,3,,,,61.0,0.0,0.0,61.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10616,0,00000000,小牧加矢太,コマキ　カヤタ,小牧加,2,,19961224,2022,0,,,,33.0,0.0,0.0,40.0,6.0,2.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10617,0,00000000,佐々木大輔,ササキ　ダイスケ,佐々木,1,,20031124,2022,0,10361,,,7.0,2.0,0.0,4.0,25.0,3.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10618,0,00000000,土田真翔,ツチダ　マナト,土田真,1,,20040217,2022,3,,,,48.0,0.0,0.0,61.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10619,1,20240809,角田大河,ツノダ　タイガ,角田河,2,,20030521,2022,1,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10620,0,00000000,西塚洸二,ニシヅカ　コウジ,西塚洸,2,,20040309,2022,0,,,,12.0,5.0,1.0,25.0,5.0,1.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10621,0,00000000,水沼元輝,ミズヌマ　ゲンキ,水沼元,1,,20020902,2022,3,10387,,,52.0,0.0,0.0,48.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10622,0,00000000,鷲頭虎太,ワシズ　コタ,鷲頭虎,2,,20031206,2022,2,10523,,,48.0,0.0,0.0,41.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10623,0,00000000,石田拓郎,イシダ　タクロウ,石田拓,1,,20050120,2023,3,10425,,,29.0,0.0,0.0,27.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10624,0,00000000,河原田菜々,カワハラダ　ナナ,河原田,2,,20041113,2023,4,10464,,,54.0,0.0,0.0,59.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10625,1,20250228,小林勝太,コバヤシ　ショウタ,小林勝,1,,20021126,2023,2,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10626,0,00000000,小林美駒,コバヤシ　ミク,小林美,1,,20050319,2023,3,10332,,,18.0,1.0,0.0,10.0,1.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10627,0,00000000,佐藤翔馬,サトウ　ショウマ,佐藤翔,1,,20041108,2023,3,,,,33.0,0.0,0.0,47.0,1.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10628,0,00000000,田口貫太,タグチ　カンタ,田口貫,2,,20031210,2023,0,10375,,,18.0,1.0,0.0,19.0,7.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10629,0,00000000,石神深道,イシガミ　フカミチ,石神道,1,,20051022,2024,3,10423,,,21.0,0.0,0.0,25.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10630,1,20250201,大江原比呂,オオエハラ　ヒロ,大江比,1,,20040817,2024,4,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10631,0,00000000,坂口智康,サカグチ　トモヤス,坂口智,1,,19901216,2024,3,10450,,,43.0,0.0,0.0,46.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10632,0,00000000,柴田裕一郎,シバタ　ユウイチロウ,柴田裕,2,,20050520,2024,2,10348,,,45.0,0.0,0.0,44.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10633,0,00000000,高杉吏麒,タカスギ　リキ,高杉吏,2,,20050928,2024,0,10372,,,11.0,2.0,0.0,6.0,14.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10634,0,00000000,長浜鴻緒,ナガハマ　コオ,長浜鴻,1,,20051112,2024,2,,,,26.0,0.0,0.0,18.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10635,0,00000000,橋木太希,ハシキ　タイキ,橋木太,2,,20060327,2024,3,,,,47.0,0.0,0.0,65.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10636,0,00000000,吉村誠之助,ヨシムラ　セイノスケ,吉村誠,2,,20060104,2024,0,10419,,,14.0,3.0,0.0,11.0,10.0,2.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10637,0,00000000,上里直汰,ウエザト　ナオタ,上里直,1,,20070301,2025,3,10478,,,38.0,0.0,0.0,33.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10638,0,00000000,遠藤汰月,エンドウ　タツキ,遠藤汰,1,,20060214,2025,3,10340,,,40.0,0.0,0.0,45.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10639,0,00000000,谷原柚希,タニハラ　ユズキ,谷原柚,1,,20070220,2025,4,10330,,,61.0,0.0,0.0,59.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10640,0,00000000,田山旺佑,タヤマ　オウスケ,田山旺,2,,20060720,2025,3,10481,,,17.0,0.0,0.0,35.0,1.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10641,0,00000000,舟山瑠泉,フナヤマ　ルイ,舟山瑠,1,,20060728,2025,3,10471,,,10.0,1.0,0.0,22.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10642,0,00000000,森田誠也,モリタ　セイヤ,森田誠,2,,20070105,2025,3,10460,,,36.0,0.0,0.0,54.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10643,0,00000000,和田陽希,ワダ　ハルキ,和田陽,2,,20070315,2025,3,10466,,,37.0,1.0,0.0,43.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30001,1,20120229,安藤光彰,アンドウ　ミツアキ,安藤光,2,笠松,19590105,2007,0,,ローカルでのみ。展開待ちすぎて後手踏むこ,20080710,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30002,1,20130131,安藤勝己,アンドウ　カツミ,安藤勝,2,,19600328,2003,0,,騎乗数を絞ってその分結果に結びつけている,20080626,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30003,1,20020324,榎伸彦,エノキ　ノブヒコ,榎　伸,3,笠松,19681202,2002,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30004,1,20120902,吉田稔,ヨシダ　ミノル,吉田稔,3,愛知,19690212,2012,0,,地元の中京競馬場での好走が目立つ,20080626,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30005,1,20030608,金子正彦,カネコ　マサヒコ,金子正,3,川崎,19621112,2003,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30006,1,20020608,見附正徳,ミツケ　マサノリ,見附正,3,高崎,19710922,2002,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30007,0,20100227,戸部尚実,トベ　ナオミ,戸部尚,3,愛知,19630827,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30008,0,20100529,向山牧,ムコウヤマ　マキ,向山牧,3,笠松,19650705,2010,0,,ダート戦ではいい騎乗見せるが…。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30009,1,20010527,工藤勉,クドウ　ツトム,工藤勉,3,高崎,19590829,2001,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30010,1,20010211,高橋文雄,タカハシ　フミオ,高橋文,3,高崎,19591220,2001,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30011,1,20000930,佐々木泉,ササキ　イズミ,佐々泉,3,栃木,19630811,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30012,1,20010218,佐々木竹見,ササキ　タケミ,佐々竹,3,川崎,19411103,2001,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30013,1,20020202,坂井薫人,サカイ　シゲト,坂井薫,3,笠松,19770302,2002,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30014,1,20040313,山中尊徳,ヤマナカ　タカノリ,山中尊,3,船橋,19680803,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30015,0,20050521,児島真二,コジマ　シンジ,児島真,3,愛知,19620822,2005,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30016,1,20111002,小嶋久輝,コジマ　ヒサキ,小嶋久,3,北海,19690302,2011,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30017,1,20010818,小嶋耕輝,コジマ　コウキ,小嶋耕,3,浦和,19751015,2001,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30018,1,20240731,小牧太,コマキ　フトシ,小牧太,2,,19670907,2004,0,,念願のＧ１勝ち。追える力あるだけにダート,20080626,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30019,1,20000213,松井達也,マツイ　タツヤ,松井達,3,浦和,19650601,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30020,0,20170827,真島正徳,マシマ　マサノリ,真島正,3,佐賀,19700105,2017,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30021,1,20110305,水野貴史,ミズノ　タカシ,水野史,3,浦和,19721102,2011,0,,中央の水野貴広とは双子の兄弟,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30022,1,20110220,菅原勲,スガワラ　イサオ,菅原勲,3,岩手,19630725,2011,0,,常にロスない騎乗心がけ４角では必ず最内,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30023,0,20131116,石崎隆之,イシザキ　タカユキ,石崎隆,3,船橋,19560129,2013,0,,小回りコースはおまかせ、内枠ならなお良し,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30024,0,20251130,川原正一,カワハラ　ショウイチ,川原正,3,兵庫,19590314,2025,0,,連続しての中央参戦は割引。久々で狙い。,20080626,,,,,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30025,1,20000909,川本裕達,カワモト　ヒロミチ,川本裕,3,大井,19750531,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30026,1,20100314,倉地学,クラチ　マナブ,倉地学,3,愛知,19691127,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30027,0,20231126,田中学,タナカ　マナブ,田中学,3,兵庫,19730925,2023,0,,まだわからず,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30028,1,20000123,畠山信一,ハタケヤマ　シンイチ,畠山信,3,岩手,19640311,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30029,1,20040307,尾林幸二,オバヤシ　コウジ,尾林幸,3,兵庫,19650423,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30030,1,20100704,浜口楠彦,ハマグチ　クスヒコ,浜口楠,3,笠松,19600328,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30031,1,20001015,米山哲郎,ヨネヤマ　テツロウ,米山哲,3,愛知,19731008,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30032,1,20000219,本間光雄,ホンマ　ミツオ,本間光,3,浦和,19511205,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30033,1,20040112,木村芳晃,キムラ　ヨシアキ,木村芳,3,高崎,19570825,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30034,1,20090117,有馬澄男,アリマ　スミオ,有馬澄,3,兵庫,19570509,2009,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30038,1,20001203,田部和広,タベ　カズヒロ,田部和,3,船橋,19530212,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30065,0,20041204,野崎武司,ノザキ　タケシ,野崎武,3,川崎,19621101,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30069,1,19920920,井手上慎一,イデウエ　シンイチ,井手上,3,愛知,19570721,1992,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30070,1,19920614,久保千秋,クボ　チアキ,久保千,3,,19651015,1992,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30071,1,20100411,桑島孝春,クワジマ　タカハル,桑島孝,3,船橋,19550131,2010,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30072,1,19920614,広森久雄,ヒロモリ　ヒサオ,広森久,3,,19560113,1992,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30073,1,19920627,長嶋和彦,ナガシマ　カズヒコ,長嶋和,3,金沢,19671217,1992,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30074,1,19920920,頼本盛行,ヨリモト　モリユキ,頼本盛,3,荒尾,19611027,1992,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30075,1,19930920,井上孝彦,イノウエ　タカヒコ,井上孝,3,,19610109,1993,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30076,1,20000812,吉井浩和,ヨシイ　ヒロカズ,吉井浩,3,荒尾,19660118,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30078,1,19930718,古川哲也,フルカワ　テツヤ,古川哲,3,佐賀,19550114,1993,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30079,1,19930920,荒山勝徳,アラヤマ　カツノリ,荒山勝,3,大井,19681228,1993,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30080,1,19930613,佐々木一夫,ササキ　カズオ,佐々木,3,,19500928,1993,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30084,1,19930626,松原義夫,マツバラ　ヨシオ,松原義,3,,19590331,1993,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30086,1,19930613,鷹見浩,タカミ　ヒロシ,鷹見浩,3,大井,19651103,1993,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30087,1,19930725,鈴木春雄,スズキ　ハルオ,鈴木春,3,高崎,19490302,1993,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30090,1,20040411,佐藤隆,サトウ　タカシ,佐藤隆,3,船橋,19570609,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30091,1,19940116,桜井今朝利,サクライ　ケサトシ,桜井今,3,,19640422,1994,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30092,1,19940627,山口健治,ヤマグチ　ケンジ,山口健,3,,19610312,1994,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30094,1,19940809,成松修一,ナリマツ　シュウイチ,成松修,3,佐賀,19730117,1994,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30095,1,19940613,村上正和,ムラカミ　マサカズ,村上正,3,,19620224,1994,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30096,1,19940116,大久保真二,オオクボ　シンジ,大久保,3,,19560609,1994,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30098,1,19940116,津野総夫,ツノ　フサオ,津野総,3,,19530817,1994,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30099,0,20190825,的場文男,マトバ　フミオ,的場文,3,大井,19560907,2019,0,,ダートなら差し馬でも持ってくる,20021225,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30100,1,19950422,キム　チャン,キム　チャンオク,キム,3,,19610805,1995,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30101,1,19950218,久保田信之,クボタ　ノブユキ,久保田,3,大井,19660124,1995,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30102,1,19950827,高砂哲二,タカスナ　テツジ,高砂哲,3,,19520501,1995,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30103,0,20050130,早川順一,ハヤカワ　ジュンイチ,早川順,3,栃木,19600302,2005,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30104,1,19960325,パク　テージ,パク　テージョン,パク,3,韓国,19651220,1996,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30105,1,19960325,リー　ソンイ,リー　ソンイル,リー,3,韓国,19630915,1996,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30106,1,19960817,河津徳幸,カワヅ　ノリユキ,河津徳,3,佐賀,19591228,1996,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30107,1,19960928,宮浦正行,ミヤウラ　マサユキ,宮浦正,3,大井,19521120,1996,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30109,1,19960115,古性秀之,コショウ　ヒデユキ,古性秀,3,金沢,19610914,1996,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30110,1,20010513,高橋和宏,タカハシ　カズヒロ,高橋和,3,栃木,19660101,2001,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30111,1,19960825,川口道助,カワグチ　ミチスケ,川口道,3,荒尾,19680817,1996,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30112,1,20001125,早田秀治,ハヤタ　シュウジ,早田秀,3,大井,19600105,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30113,0,00000000,内田博幸,ウチダ　ヒロユキ,内田博,1,,19700726,2008,0,,脚質に囚われず逃げ差し自在。さらに追える,20080710,51.0,0.0,0.0,19.0,6.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30114,1,19960115,和田正美,ワダ　マサミ,和田正,3,荒尾,19601209,1996,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30115,1,19970331,チョン　チャ,チョン　チャンギ,チョン,3,韓国,19661204,1997,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30116,1,19970803,井上尊紀,イノウエ　タカノリ,井上尊,3,新潟,19681023,1997,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30117,1,19971018,榎本貴行,エノモト　ヨシユキ,榎本貴,3,愛知,19600330,1997,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30118,0,20190303,吉田順治,ヨシダ　ジユンジ,吉田順,3,佐賀,19680112,2019,0,,現状ではわからず,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30119,1,20011021,熊木良介,クマキ　リヨウスケ,熊木良,3,金沢,19780321,2001,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30120,1,19971109,桑田豊,クワタ　ユタカ,桑田豊,3,浦和,19680711,1997,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30121,1,19970830,五十嵐剛紹,イガラシ　タケアキ,五十剛,3,上山,19600928,1997,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30122,1,20110917,山口竜一,ヤマグチ　リュウイチ,山口竜,3,北海,19640126,2011,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30123,1,20120616,小国博行,オグニ　ヒロユキ,小国博,3,北海,19661227,2012,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30124,1,19971019,水戸賢二,ミト　ケンジ,水戸賢,3,上山,19600101,1997,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30125,1,19971019,石井久治,イシイ　ヒサジ,石井久,3,新潟,19590524,1997,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30126,0,20141130,赤岡修次,アカオカ　シュウジ,赤岡修,3,高知,19770315,2014,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30127,1,20010721,千場俊彦,チバ　トシヒコ,千場俊,3,上山,19641109,2001,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30128,1,19971116,千田知幸,チダ　トモユキ,千田知,3,岩手,19560828,1997,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30129,1,19970727,大沢健司,オオサワ　ケンジ,大沢健,3,新潟,19670808,1997,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30130,1,19970216,藤江昭徳,フジエ　アキノリ,藤江昭,3,大井,19600525,1997,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30131,0,20120805,馬渕繁治,マブチ　シゲハル,馬渕繁,3,上山,19661015,2012,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30132,1,20060625,板垣吉則,イタガキ　ヨシノリ,板垣吉,3,岩手,19720903,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30133,1,20060924,福重正吾,フクシゲ　ショウゴ,福重正,3,愛知,19710105,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30134,1,19970622,堀千亜樹,ホリ　チアキ,堀千亜,3,大井,19610108,1997,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30135,1,20000326,河端秀俊,カワバタ　ヒデトシ,河端秀,3,愛知,19780228,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30136,1,19980913,角川秀樹,カクガワ　ヒデキ,角川秀,3,北海,19591212,1998,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30137,1,20011118,関本淳,セキモト　アツシ,関本淳,3,上山,19650210,2001,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30138,1,20021020,宮下康一,ミヤシタ　コウイチ,宮下康,3,愛知,19740110,2002,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30139,1,20010630,栗林宏,クリバヤシ　ヒロシ,栗林宏,3,高崎,19621124,2001,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30140,1,19980613,荒井三千紀,クラチ　ミチノリ,荒井三,3,愛知,19640111,1998,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30141,1,19981128,荒巻透,アラマキ　トオル,荒巻透,3,愛知,19580127,1998,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30142,1,19981018,佐藤雅彦,サトウ　マサヒコ,佐藤雅,3,岩手,19610109,1998,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30143,1,19981226,三野宮通,サンノミヤ　トオル,三野宮,3,岩手,19600105,1998,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30144,1,19980905,山口高,ヤマグチ　タカシ,山口高,3,新潟,19710521,1998,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30145,1,20041204,柴田直樹,シバタ　ナオキ,柴田直,3,愛知,19770326,2004,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30146,0,20080719,秋田大助,アキタ　ダイスケ,秋田大,3,北海,19760323,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30147,1,19980117,小山信行,オヤマ　ノブユキ,小山信,3,愛知,19681128,1998,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30149,1,20060827,小野望,オノ　ノゾミ,小野望,3,北海,19720309,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30150,1,20010901,松本隆宏,マツモト　タカヒロ,松本隆,3,北海,19600918,2001,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30151,1,19981101,上村尚寛,カミムラ　タカヒロ,上村尚,3,川崎,19800303,1998,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30152,0,20060723,森下博,モリシタ　ヒロシ,森下博,3,川崎,19550504,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30153,1,20020629,森川一二三,モリカワ　ヒフミ,森川一,3,北海,19540113,2002,0,,未知な部分多い。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30154,1,20001126,青木達彦,アオキ　タツヒコ,青木達,3,笠松,19640521,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30155,1,20030607,石井勝男,イシイ　カツオ,石井勝,3,船橋,19720120,2003,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30156,1,19981227,石川夏子,イシカワ　ナツコ,石　川,3,岩手,19750712,1998,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30157,1,20061001,千葉津代士,チバ　ツヨシ,千葉津,3,北海,19641224,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30158,0,20140816,長田進仁,ナガタ　ユキヒト,長田進,3,佐賀,19670201,2014,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30159,1,20011103,渡辺正治,ワタナベ　ショウジ,渡辺正,3,新潟,19561213,2001,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30160,1,19981121,白谷正美,シラタニ　マサミ,白谷正,3,上山,19591215,1998,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30161,1,19980524,半杭議,ハングイ　ハカル,半杭議,3,愛知,19590223,1998,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30162,1,19980222,飯泉之男,イイズミ　ユキオ,飯泉之,3,新潟,19570218,1998,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30163,1,20000514,富樫英利,トガシ　ヒデトシ,富樫英,3,上山,19591228,2000,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30164,1,19980919,柳沢好美,ヤナギサワ　ヨシミ,柳沢好,3,北海,19590110,1998,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30165,1,20060513,鈴木啓之,スズキ　ケイユキ,鈴木啓,3,大井,19650907,2006,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30166,0,20081124,阿部英俊,アベ　ヒデトシ,阿部英,3,岩手,19730305,2008,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
30167,1,20120128,安部幸夫,アベ　ユキオ,安部幸,3,愛知,19680620,2012,0,,現状実態が分からず,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
